file,fileDate,time_raw,layer,time_dt,mesh,timeRes,date,timeStep,i,timeCalculated
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:00:00.000000,0,2021-11-06T12:00:00Z,linnhe7,5min,2021-11-06,5,1608,2021-11-06T12:00:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:00:00.000000,0,2021-11-06T12:00:00Z,WeStCOMS2,5min,2021-11-06,5,1584,2021-11-06T12:00:00Z
westcoms2_20211106_0004.nc,20211106,2021-11-06T12:00:00.000000,12,2021-11-06T12:00:00Z,WeStCOMS2,1h,2021-11-06,60,132,2021-11-06T12:00:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:05:00.000000,1,2021-11-06T12:05:00Z,linnhe7,5min,2021-11-06,5,1609,2021-11-06T12:05:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:05:00.000000,1,2021-11-06T12:05:00Z,WeStCOMS2,5min,2021-11-06,5,1585,2021-11-06T12:05:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:10:00.000000,2,2021-11-06T12:10:00Z,linnhe7,5min,2021-11-06,5,1610,2021-11-06T12:10:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:10:00.000000,2,2021-11-06T12:10:00Z,WeStCOMS2,5min,2021-11-06,5,1586,2021-11-06T12:10:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:15:00.000000,3,2021-11-06T12:15:00Z,linnhe7,5min,2021-11-06,5,1611,2021-11-06T12:15:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:15:00.000000,3,2021-11-06T12:15:00Z,WeStCOMS2,5min,2021-11-06,5,1587,2021-11-06T12:15:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:20:00.000000,4,2021-11-06T12:20:00Z,linnhe7,5min,2021-11-06,5,1612,2021-11-06T12:20:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:20:00.000000,4,2021-11-06T12:20:00Z,WeStCOMS2,5min,2021-11-06,5,1588,2021-11-06T12:20:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:25:00.000000,5,2021-11-06T12:25:00Z,linnhe7,5min,2021-11-06,5,1613,2021-11-06T12:25:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:25:00.000000,5,2021-11-06T12:25:00Z,WeStCOMS2,5min,2021-11-06,5,1589,2021-11-06T12:25:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:30:00.000000,6,2021-11-06T12:30:00Z,linnhe7,5min,2021-11-06,5,1614,2021-11-06T12:30:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:30:00.000000,6,2021-11-06T12:30:00Z,WeStCOMS2,5min,2021-11-06,5,1590,2021-11-06T12:30:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:35:00.000000,7,2021-11-06T12:35:00Z,linnhe7,5min,2021-11-06,5,1615,2021-11-06T12:35:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:35:00.000000,7,2021-11-06T12:35:00Z,WeStCOMS2,5min,2021-11-06,5,1591,2021-11-06T12:35:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:40:00.000000,8,2021-11-06T12:40:00Z,linnhe7,5min,2021-11-06,5,1616,2021-11-06T12:40:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:40:00.000000,8,2021-11-06T12:40:00Z,WeStCOMS2,5min,2021-11-06,5,1592,2021-11-06T12:40:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:45:00.000000,9,2021-11-06T12:45:00Z,linnhe7,5min,2021-11-06,5,1617,2021-11-06T12:45:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:45:00.000000,9,2021-11-06T12:45:00Z,WeStCOMS2,5min,2021-11-06,5,1593,2021-11-06T12:45:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:50:00.000000,10,2021-11-06T12:50:00Z,linnhe7,5min,2021-11-06,5,1618,2021-11-06T12:50:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:50:00.000000,10,2021-11-06T12:50:00Z,WeStCOMS2,5min,2021-11-06,5,1594,2021-11-06T12:50:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T12:55:00.000000,11,2021-11-06T12:55:00Z,linnhe7,5min,2021-11-06,5,1619,2021-11-06T12:55:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T12:55:00.000000,11,2021-11-06T12:55:00Z,WeStCOMS2,5min,2021-11-06,5,1595,2021-11-06T12:55:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:00:00.000000,12,2021-11-06T13:00:00Z,linnhe7,5min,2021-11-06,5,1620,2021-11-06T13:00:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:00:00.000000,12,2021-11-06T13:00:00Z,WeStCOMS2,5min,2021-11-06,5,1596,2021-11-06T13:00:00Z
westcoms2_20211106_0004.nc,20211106,2021-11-06T13:00:00.000000,13,2021-11-06T13:00:00Z,WeStCOMS2,1h,2021-11-06,60,133,2021-11-06T13:00:00Z
linnhe7_20211106_0001.nc,20211106,1636203648,13,2021-11-06T13:00:48Z,linnhe7,1h,2021-11-06,61.8666666666667,157,2021-11-06T13:00:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:05:00.000000,13,2021-11-06T13:05:00Z,linnhe7,5min,2021-11-06,5,1621,2021-11-06T13:05:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:05:00.000000,13,2021-11-06T13:05:00Z,WeStCOMS2,5min,2021-11-06,5,1597,2021-11-06T13:05:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:10:00.000000,14,2021-11-06T13:10:00Z,linnhe7,5min,2021-11-06,5,1622,2021-11-06T13:10:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:10:00.000000,14,2021-11-06T13:10:00Z,WeStCOMS2,5min,2021-11-06,5,1598,2021-11-06T13:10:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:15:00.000000,15,2021-11-06T13:15:00Z,linnhe7,5min,2021-11-06,5,1623,2021-11-06T13:15:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:15:00.000000,15,2021-11-06T13:15:00Z,WeStCOMS2,5min,2021-11-06,5,1599,2021-11-06T13:15:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:20:00.000000,16,2021-11-06T13:20:00Z,linnhe7,5min,2021-11-06,5,1624,2021-11-06T13:20:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:20:00.000000,16,2021-11-06T13:20:00Z,WeStCOMS2,5min,2021-11-06,5,1600,2021-11-06T13:20:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:25:00.000000,17,2021-11-06T13:25:00Z,linnhe7,5min,2021-11-06,5,1625,2021-11-06T13:25:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:25:00.000000,17,2021-11-06T13:25:00Z,WeStCOMS2,5min,2021-11-06,5,1601,2021-11-06T13:25:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:30:00.000000,18,2021-11-06T13:30:00Z,linnhe7,5min,2021-11-06,5,1626,2021-11-06T13:30:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:30:00.000000,18,2021-11-06T13:30:00Z,WeStCOMS2,5min,2021-11-06,5,1602,2021-11-06T13:30:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:35:00.000000,19,2021-11-06T13:35:00Z,linnhe7,5min,2021-11-06,5,1627,2021-11-06T13:35:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:35:00.000000,19,2021-11-06T13:35:00Z,WeStCOMS2,5min,2021-11-06,5,1603,2021-11-06T13:35:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:40:00.000000,20,2021-11-06T13:40:00Z,linnhe7,5min,2021-11-06,5,1628,2021-11-06T13:40:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:40:00.000000,20,2021-11-06T13:40:00Z,WeStCOMS2,5min,2021-11-06,5,1604,2021-11-06T13:40:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:45:00.000000,21,2021-11-06T13:45:00Z,linnhe7,5min,2021-11-06,5,1629,2021-11-06T13:45:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:45:00.000000,21,2021-11-06T13:45:00Z,WeStCOMS2,5min,2021-11-06,5,1605,2021-11-06T13:45:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:50:00.000000,22,2021-11-06T13:50:00Z,linnhe7,5min,2021-11-06,5,1630,2021-11-06T13:50:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:50:00.000000,22,2021-11-06T13:50:00Z,WeStCOMS2,5min,2021-11-06,5,1606,2021-11-06T13:50:00Z
linnhe7_20220106_0007.nc,20220106,2021-11-06T13:55:00.000000,23,2021-11-06T13:55:00Z,linnhe7,5min,2021-11-06,5,1631,2021-11-06T13:55:00Z
westcoms2_20220106_0067.nc,20220106,2021-11-06T13:55:00.000000,23,2021-11-06T13:55:00Z,WeStCOMS2,5min,2021-11-06,5,1607,2021-11-06T13:55:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:00:00.000000,0,2021-11-06T14:00:00Z,linnhe7,5min,2021-11-06,5,1632,2021-11-06T14:00:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:00:00.000000,0,2021-11-06T14:00:00Z,WeStCOMS2,5min,2021-11-06,5,1608,2021-11-06T14:00:00Z
westcoms2_20211106_0004.nc,20211106,2021-11-06T14:00:00.000000,14,2021-11-06T14:00:00Z,WeStCOMS2,1h,2021-11-06,60,134,2021-11-06T14:00:00Z
linnhe7_20211106_0001.nc,20211106,1636207232,14,2021-11-06T14:00:32Z,linnhe7,1h,2021-11-06,59.7333333333333,158,2021-11-06T14:00:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:05:00.000000,1,2021-11-06T14:05:00Z,linnhe7,5min,2021-11-06,5,1633,2021-11-06T14:05:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:05:00.000000,1,2021-11-06T14:05:00Z,WeStCOMS2,5min,2021-11-06,5,1609,2021-11-06T14:05:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:10:00.000000,2,2021-11-06T14:10:00Z,linnhe7,5min,2021-11-06,5,1634,2021-11-06T14:10:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:10:00.000000,2,2021-11-06T14:10:00Z,WeStCOMS2,5min,2021-11-06,5,1610,2021-11-06T14:10:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:15:00.000000,3,2021-11-06T14:15:00Z,linnhe7,5min,2021-11-06,5,1635,2021-11-06T14:15:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:15:00.000000,3,2021-11-06T14:15:00Z,WeStCOMS2,5min,2021-11-06,5,1611,2021-11-06T14:15:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:20:00.000000,4,2021-11-06T14:20:00Z,linnhe7,5min,2021-11-06,5,1636,2021-11-06T14:20:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:20:00.000000,4,2021-11-06T14:20:00Z,WeStCOMS2,5min,2021-11-06,5,1612,2021-11-06T14:20:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:25:00.000000,5,2021-11-06T14:25:00Z,linnhe7,5min,2021-11-06,5,1637,2021-11-06T14:25:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:25:00.000000,5,2021-11-06T14:25:00Z,WeStCOMS2,5min,2021-11-06,5,1613,2021-11-06T14:25:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:30:00.000000,6,2021-11-06T14:30:00Z,linnhe7,5min,2021-11-06,5,1638,2021-11-06T14:30:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:30:00.000000,6,2021-11-06T14:30:00Z,WeStCOMS2,5min,2021-11-06,5,1614,2021-11-06T14:30:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:35:00.000000,7,2021-11-06T14:35:00Z,linnhe7,5min,2021-11-06,5,1639,2021-11-06T14:35:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:35:00.000000,7,2021-11-06T14:35:00Z,WeStCOMS2,5min,2021-11-06,5,1615,2021-11-06T14:35:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:40:00.000000,8,2021-11-06T14:40:00Z,linnhe7,5min,2021-11-06,5,1640,2021-11-06T14:40:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:40:00.000000,8,2021-11-06T14:40:00Z,WeStCOMS2,5min,2021-11-06,5,1616,2021-11-06T14:40:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:45:00.000000,9,2021-11-06T14:45:00Z,linnhe7,5min,2021-11-06,5,1641,2021-11-06T14:45:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:45:00.000000,9,2021-11-06T14:45:00Z,WeStCOMS2,5min,2021-11-06,5,1617,2021-11-06T14:45:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:50:00.000000,10,2021-11-06T14:50:00Z,linnhe7,5min,2021-11-06,5,1642,2021-11-06T14:50:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:50:00.000000,10,2021-11-06T14:50:00Z,WeStCOMS2,5min,2021-11-06,5,1618,2021-11-06T14:50:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T14:55:00.000000,11,2021-11-06T14:55:00Z,linnhe7,5min,2021-11-06,5,1643,2021-11-06T14:55:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T14:55:00.000000,11,2021-11-06T14:55:00Z,WeStCOMS2,5min,2021-11-06,5,1619,2021-11-06T14:55:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:00:00.000000,12,2021-11-06T15:00:00Z,linnhe7,5min,2021-11-06,5,1644,2021-11-06T15:00:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:00:00.000000,12,2021-11-06T15:00:00Z,WeStCOMS2,5min,2021-11-06,5,1620,2021-11-06T15:00:00Z
westcoms2_20211106_0004.nc,20211106,2021-11-06T15:00:00.000000,15,2021-11-06T15:00:00Z,WeStCOMS2,1h,2021-11-06,60,135,2021-11-06T15:00:00Z
linnhe7_20211106_0001.nc,20211106,1636210816,15,2021-11-06T15:00:16Z,linnhe7,1h,2021-11-06,59.7333333333333,159,2021-11-06T15:00:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:05:00.000000,13,2021-11-06T15:05:00Z,linnhe7,5min,2021-11-06,5,1645,2021-11-06T15:05:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:05:00.000000,13,2021-11-06T15:05:00Z,WeStCOMS2,5min,2021-11-06,5,1621,2021-11-06T15:05:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:10:00.000000,14,2021-11-06T15:10:00Z,linnhe7,5min,2021-11-06,5,1646,2021-11-06T15:10:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:10:00.000000,14,2021-11-06T15:10:00Z,WeStCOMS2,5min,2021-11-06,5,1622,2021-11-06T15:10:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:15:00.000000,15,2021-11-06T15:15:00Z,linnhe7,5min,2021-11-06,5,1647,2021-11-06T15:15:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:15:00.000000,15,2021-11-06T15:15:00Z,WeStCOMS2,5min,2021-11-06,5,1623,2021-11-06T15:15:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:20:00.000000,16,2021-11-06T15:20:00Z,linnhe7,5min,2021-11-06,5,1648,2021-11-06T15:20:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:20:00.000000,16,2021-11-06T15:20:00Z,WeStCOMS2,5min,2021-11-06,5,1624,2021-11-06T15:20:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:25:00.000000,17,2021-11-06T15:25:00Z,linnhe7,5min,2021-11-06,5,1649,2021-11-06T15:25:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:25:00.000000,17,2021-11-06T15:25:00Z,WeStCOMS2,5min,2021-11-06,5,1625,2021-11-06T15:25:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:30:00.000000,18,2021-11-06T15:30:00Z,linnhe7,5min,2021-11-06,5,1650,2021-11-06T15:30:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:30:00.000000,18,2021-11-06T15:30:00Z,WeStCOMS2,5min,2021-11-06,5,1626,2021-11-06T15:30:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:35:00.000000,19,2021-11-06T15:35:00Z,linnhe7,5min,2021-11-06,5,1651,2021-11-06T15:35:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:35:00.000000,19,2021-11-06T15:35:00Z,WeStCOMS2,5min,2021-11-06,5,1627,2021-11-06T15:35:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:40:00.000000,20,2021-11-06T15:40:00Z,linnhe7,5min,2021-11-06,5,1652,2021-11-06T15:40:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:40:00.000000,20,2021-11-06T15:40:00Z,WeStCOMS2,5min,2021-11-06,5,1628,2021-11-06T15:40:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:45:00.000000,21,2021-11-06T15:45:00Z,linnhe7,5min,2021-11-06,5,1653,2021-11-06T15:45:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:45:00.000000,21,2021-11-06T15:45:00Z,WeStCOMS2,5min,2021-11-06,5,1629,2021-11-06T15:45:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:50:00.000000,22,2021-11-06T15:50:00Z,linnhe7,5min,2021-11-06,5,1654,2021-11-06T15:50:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:50:00.000000,22,2021-11-06T15:50:00Z,WeStCOMS2,5min,2021-11-06,5,1630,2021-11-06T15:50:00Z
linnhe7_20220107_0008.nc,20220107,2021-11-06T15:55:00.000000,23,2021-11-06T15:55:00Z,linnhe7,5min,2021-11-06,5,1655,2021-11-06T15:55:00Z
westcoms2_20220107_0068.nc,20220107,2021-11-06T15:55:00.000000,23,2021-11-06T15:55:00Z,WeStCOMS2,5min,2021-11-06,5,1631,2021-11-06T15:55:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:00:00.000000,0,2021-11-06T16:00:00Z,linnhe7,5min,2021-11-06,5,1656,2021-11-06T16:00:00Z
linnhe7_20211106_0001.nc,20211106,1636214400,16,2021-11-06T16:00:00Z,linnhe7,1h,2021-11-06,59.7333333333333,160,2021-11-06T16:00:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:00:00.000000,0,2021-11-06T16:00:00Z,WeStCOMS2,5min,2021-11-06,5,1632,2021-11-06T16:00:00Z
westcoms2_20211106_0004.nc,20211106,2021-11-06T16:00:00.000000,16,2021-11-06T16:00:00Z,WeStCOMS2,1h,2021-11-06,60,136,2021-11-06T16:00:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:05:00.000000,1,2021-11-06T16:05:00Z,linnhe7,5min,2021-11-06,5,1657,2021-11-06T16:05:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:05:00.000000,1,2021-11-06T16:05:00Z,WeStCOMS2,5min,2021-11-06,5,1633,2021-11-06T16:05:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:10:00.000000,2,2021-11-06T16:10:00Z,linnhe7,5min,2021-11-06,5,1658,2021-11-06T16:10:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:10:00.000000,2,2021-11-06T16:10:00Z,WeStCOMS2,5min,2021-11-06,5,1634,2021-11-06T16:10:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:15:00.000000,3,2021-11-06T16:15:00Z,linnhe7,5min,2021-11-06,5,1659,2021-11-06T16:15:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:15:00.000000,3,2021-11-06T16:15:00Z,WeStCOMS2,5min,2021-11-06,5,1635,2021-11-06T16:15:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:20:00.000000,4,2021-11-06T16:20:00Z,linnhe7,5min,2021-11-06,5,1660,2021-11-06T16:20:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:20:00.000000,4,2021-11-06T16:20:00Z,WeStCOMS2,5min,2021-11-06,5,1636,2021-11-06T16:20:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:25:00.000000,5,2021-11-06T16:25:00Z,linnhe7,5min,2021-11-06,5,1661,2021-11-06T16:25:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:25:00.000000,5,2021-11-06T16:25:00Z,WeStCOMS2,5min,2021-11-06,5,1637,2021-11-06T16:25:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:30:00.000000,6,2021-11-06T16:30:00Z,linnhe7,5min,2021-11-06,5,1662,2021-11-06T16:30:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:30:00.000000,6,2021-11-06T16:30:00Z,WeStCOMS2,5min,2021-11-06,5,1638,2021-11-06T16:30:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:35:00.000000,7,2021-11-06T16:35:00Z,linnhe7,5min,2021-11-06,5,1663,2021-11-06T16:35:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:35:00.000000,7,2021-11-06T16:35:00Z,WeStCOMS2,5min,2021-11-06,5,1639,2021-11-06T16:35:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:40:00.000000,8,2021-11-06T16:40:00Z,linnhe7,5min,2021-11-06,5,1664,2021-11-06T16:40:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:40:00.000000,8,2021-11-06T16:40:00Z,WeStCOMS2,5min,2021-11-06,5,1640,2021-11-06T16:40:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:45:00.000000,9,2021-11-06T16:45:00Z,linnhe7,5min,2021-11-06,5,1665,2021-11-06T16:45:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:45:00.000000,9,2021-11-06T16:45:00Z,WeStCOMS2,5min,2021-11-06,5,1641,2021-11-06T16:45:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:50:00.000000,10,2021-11-06T16:50:00Z,linnhe7,5min,2021-11-06,5,1666,2021-11-06T16:50:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:50:00.000000,10,2021-11-06T16:50:00Z,WeStCOMS2,5min,2021-11-06,5,1642,2021-11-06T16:50:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T16:55:00.000000,11,2021-11-06T16:55:00Z,linnhe7,5min,2021-11-06,5,1667,2021-11-06T16:55:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T16:55:00.000000,11,2021-11-06T16:55:00Z,WeStCOMS2,5min,2021-11-06,5,1643,2021-11-06T16:55:00Z
linnhe7_20211106_0001.nc,20211106,1636217984,17,2021-11-06T16:59:44Z,linnhe7,1h,2021-11-06,59.7333333333333,161,2021-11-06T17:00:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:00:00.000000,12,2021-11-06T17:00:00Z,linnhe7,5min,2021-11-06,5,1668,2021-11-06T17:00:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:00:00.000000,12,2021-11-06T17:00:00Z,WeStCOMS2,5min,2021-11-06,5,1644,2021-11-06T17:00:00Z
westcoms2_20211106_0004.nc,20211106,2021-11-06T17:00:00.000000,17,2021-11-06T17:00:00Z,WeStCOMS2,1h,2021-11-06,60,137,2021-11-06T17:00:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:05:00.000000,13,2021-11-06T17:05:00Z,linnhe7,5min,2021-11-06,5,1669,2021-11-06T17:05:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:05:00.000000,13,2021-11-06T17:05:00Z,WeStCOMS2,5min,2021-11-06,5,1645,2021-11-06T17:05:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:10:00.000000,14,2021-11-06T17:10:00Z,linnhe7,5min,2021-11-06,5,1670,2021-11-06T17:10:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:10:00.000000,14,2021-11-06T17:10:00Z,WeStCOMS2,5min,2021-11-06,5,1646,2021-11-06T17:10:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:15:00.000000,15,2021-11-06T17:15:00Z,linnhe7,5min,2021-11-06,5,1671,2021-11-06T17:15:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:15:00.000000,15,2021-11-06T17:15:00Z,WeStCOMS2,5min,2021-11-06,5,1647,2021-11-06T17:15:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:20:00.000000,16,2021-11-06T17:20:00Z,linnhe7,5min,2021-11-06,5,1672,2021-11-06T17:20:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:20:00.000000,16,2021-11-06T17:20:00Z,WeStCOMS2,5min,2021-11-06,5,1648,2021-11-06T17:20:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:25:00.000000,17,2021-11-06T17:25:00Z,linnhe7,5min,2021-11-06,5,1673,2021-11-06T17:25:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:25:00.000000,17,2021-11-06T17:25:00Z,WeStCOMS2,5min,2021-11-06,5,1649,2021-11-06T17:25:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:30:00.000000,18,2021-11-06T17:30:00Z,linnhe7,5min,2021-11-06,5,1674,2021-11-06T17:30:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:30:00.000000,18,2021-11-06T17:30:00Z,WeStCOMS2,5min,2021-11-06,5,1650,2021-11-06T17:30:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:35:00.000000,19,2021-11-06T17:35:00Z,linnhe7,5min,2021-11-06,5,1675,2021-11-06T17:35:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:35:00.000000,19,2021-11-06T17:35:00Z,WeStCOMS2,5min,2021-11-06,5,1651,2021-11-06T17:35:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:40:00.000000,20,2021-11-06T17:40:00Z,linnhe7,5min,2021-11-06,5,1676,2021-11-06T17:40:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:40:00.000000,20,2021-11-06T17:40:00Z,WeStCOMS2,5min,2021-11-06,5,1652,2021-11-06T17:40:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:45:00.000000,21,2021-11-06T17:45:00Z,linnhe7,5min,2021-11-06,5,1677,2021-11-06T17:45:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:45:00.000000,21,2021-11-06T17:45:00Z,WeStCOMS2,5min,2021-11-06,5,1653,2021-11-06T17:45:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:50:00.000000,22,2021-11-06T17:50:00Z,linnhe7,5min,2021-11-06,5,1678,2021-11-06T17:50:00Z
westcoms2_20220108_0069.nc,20220108,2021-11-06T17:50:00.000000,22,2021-11-06T17:50:00Z,WeStCOMS2,5min,2021-11-06,5,1654,2021-11-06T17:50:00Z
linnhe7_20220108_0009.nc,20220108,2021-11-06T17:55:00.000000,23,2021-11-06T17:55:00Z,linnhe7,5min,2021-11-06,5,1679,2021-11-06T17:55:00Z
