i,area,depth,trinode_1,trinode_2,trinode_3,lochRegion
"113358",7903.07568359375,5.77725028991699,"63449","63969","63968","7"
"113359",6307.6083984375,8.80619812011719,"63449","63450","63969","7"
"113360",6310.58154296875,7.38445472717285,"63969","63450","63970","7"
"113361",6328.69873046875,9.38049793243408,"63451","63970","63450","7"
"113362",6301.8779296875,8.13762474060059,"63451","63452","63970","7"
"113363",6333.43359375,7.12191486358643,"63452","63971","63970","7"
"113364",5078.67919921875,7.48773527145386,"63453","63971","63452","7"
"113365",4167.3515625,7.42019891738892,"63453","63972","63971","7"
"113366",9926.3408203125,9.52443885803223,"63456","63454","63966","7"
"113367",9928.32958984375,9.9848165512085,"63454","63973","63966","7"
"113368",9964.59765625,9.17175960540771,"63455","63973","63454","7"
"113369",6504.74267578125,7.75320625305176,"63455","63974","63973","7"
"113370",5287.61279296875,5.96323728561401,"63455","63975","63974","7"
"113371",7012.220703125,4.58925867080688,"63455","63967","63975","7"
"113372",20933.923828125,4.71047878265381,"63459","63976","63977","7"
"113373",11165.712890625,4.84073781967163,"63459","63460","63976","7"
"113374",11392.8618164063,3.74855208396912,"63460","63461","63976","7"
"113375",10931.96875,2.31120038032532,"63978","63976","63461","7"
"113376",11411.841796875,2.61624050140381,"63978","63461","63979","7"
"113377",10826.982421875,3.77211809158325,"63462","63979","63461","7"
"113378",12239.6826171875,7.24164628982544,"63980","63979","63462","7"
"113379",11778.8881835938,8.26487255096436,"63980","63462","63463","7"
"113380",10445.7001953125,10.1518754959106,"63980","63463","63981","7"
"113381",8572.1279296875,8.97603988647461,"63981","63463","63464","7"
"113382",6681.75537109375,8.85112285614014,"63982","63981","63464","7"
"113383",5719.5751953125,8.18718147277832,"63982","63464","63466","7"
"113384",7165.02490234375,8.55792236328125,"63466","63464","63465","7"
"113385",5034.794921875,7.25305557250977,"63982","63466","63983","7"
"113386",5792.73828125,5.68719911575317,"63467","63983","63466","7"
"113387",4536.54931640625,3.82440280914307,"63984","63983","63467","7"
"113388",6167.91357421875,2.49387145042419,"63470","63468","63985","7"
"113389",6539.5244140625,1.96247088909149,"63986","63985","63468","7"
"113390",7085.1005859375,1.59520566463471,"63986","63468","63469","7"
"113391",7577.7265625,1.37361299991608,"63986","63469","63471","7"
"113392",4943.5908203125,2.46717953681946,"63984","63470","63985","7"
"113393",7292.25439453125,2.81062293052673,"63986","63471","63987","7"
"113394",8523.2314453125,6.61679983139038,"63987","63471","63472","7"
"113395",8458.9462890625,10.1990337371826,"63473","63987","63472","7"
"113396",9318.63623046875,10.436840057373,"63473","63988","63987","7"
"113397",9093.73828125,14.1745090484619,"63473","63989","63988","7"
"113398",9713.19677734375,18.6619567871094,"63473","63474","63989","7"
"113399",10385.5166015625,22.8919334411621,"63989","63474","63990","7"
"113400",11980.6494140625,28.7585201263428,"63475","63990","63474","7"
"113401",12397.2021484375,29.5029182434082,"63475","63991","63990","7"
"113402",12641.57421875,32.615608215332,"63475","63992","63991","7"
"113403",14190.185546875,34.9884338378906,"63475","63476","63992","7"
"113404",12055.318359375,36.0446968078613,"63476","63993","63992","7"
"113405",14547.6166992188,35.3441123962402,"63477","63993","63476","7"
"113406",12753.822265625,34.2638893127441,"63477","63994","63993","7"
"113407",12898.8588867188,30.3801460266113,"63477","63995","63994","7"
"113408",14385.2299804688,28.1041641235352,"63477","63478","63995","7"
"113409",11191.9208984375,23.0802021026611,"63478","63996","63995","7"
"113410",16388.5634765625,18.3635158538818,"63479","63996","63478","7"
"113411",14625.8999023438,12.8238544464111,"63479","63997","63996","7"
"113412",14201.5317382813,8.77700424194336,"63479","63998","63997","7"
"113413",14902.78515625,11.4762563705444,"63479","63480","63998","7"
"113414",14332.7299804688,11.5198020935059,"63998","63480","63999","7"
"113415",15645.7768554688,19.0726089477539,"63481","63999","63480","7"
"113416",16018.8901367188,16.1502494812012,"63481","64000","63999","7"
"113417",15952.1826171875,18.3232555389404,"63481","64001","64000","7"
"113418",17808.9838867188,29.3728656768799,"63481","63482","64001","7"
"113419",15539.8266601563,30.9154720306396,"64001","63482","64002","7"
"113420",16246.2495117188,41.9191474914551,"63483","64002","63482","7"
"113421",15794.162109375,42.4053421020508,"63483","64003","64002","7"
"113422",16439.9375,46.6318283081055,"63483","63484","64003","7"
"113423",16367.3837890625,45.1926918029785,"64004","64003","63484","7"
"113424",17788.8139648438,46.7745132446289,"63485","64004","63484","7"
"113425",17757.7265625,54.5221405029297,"63485","63486","64004","7"
"113426",17965.921875,57.8720855712891,"64004","63486","64005","7"
"113427",18699.6293945313,66.1707611083984,"63487","64005","63486","7"
"113428",19058.294921875,63.0171852111816,"63487","64006","64005","7"
"113429",21824.87890625,66.7056350708008,"63487","63488","64006","7"
"113430",21151.5576171875,61.9233818054199,"63488","64007","64006","7"
"113431",24197.080078125,64.1677017211914,"63489","64007","63488","7"
"113432",24325.212890625,59.3411979675293,"63489","64008","64007","7"
"113433",20421.4755859375,60.3331985473633,"63489","63490","64008","7"
"113434",20475.796875,55.8331413269043,"63490","64009","64008","7"
"113435",21667.279296875,58.9629974365234,"63491","64009","63490","7"
"113436",24620.16796875,55.3478584289551,"63491","64010","64009","7"
"113437",36797.3569335938,60.0869140625,"63491","63492","64010","7"
"113438",42675.9921875,55.6900367736816,"64011","64010","63492","7"
"113439",56493.5717773438,56.1182327270508,"64012","64011","63492","7"
"113440",77814.4580078125,61.1649017333984,"63492","63493","64012","7"
"113441",74020.4658203125,56.4965591430664,"64012","63493","64013","7"
"113442",93243.2841796875,63.1596603393555,"64014","64013","63493","7"
"113443",79618.7211914063,71.4719619750977,"63493","63494","64014","7"
"113444",99306.00390625,76.3463973999023,"63494","64015","64014","7"
"113445",87723.171875,79.6068801879883,"63494","64016","64015","7"
"113446",74912.203125,79.9489593505859,"63495","64016","63494","7"
"113447",79918.5244140625,82.0377883911133,"63496","64016","63495","7"
"113448",81975.6235351563,83.8818588256836,"63496","64017","64016","7"
"113449",105698.845703125,88.1390686035156,"63496","63497","64017","7"
"113450",100399.908203125,89.9084243774414,"63497","64018","64017","7"
"113451",75086.9750976563,88.8075485229492,"64019","64018","63497","7"
"113452",81343.23046875,76.6296920776367,"63498","64019","63497","7"
"113453",64821.9243164063,69.8033447265625,"63498","64020","64019","7"
"113454",69541.5556640625,54.5079078674316,"64021","64020","63498","7"
"113455",94935.0048828125,38.1435585021973,"64022","64021","63498","7"
"113456",80144.00390625,32.9575996398926,"63499","64022","63498","7"
"113457",90249.54296875,23.8264198303223,"63499","64023","64022","7"
"113458",56139.1328125,21.678825378418,"63499","63500","64023","7"
"113459",55880.0400390625,17.2122440338135,"64023","63500","63501","7"
"113460",37733.5415039063,4.4953465461731,"63501","63502","64024","7"
"113461",25532.2612304688,2.58270573616028,"64024","63502","64025","7"
"113462",44388.1044921875,3.45452976226807,"63502","63503","64025","7"
"113463",14646.015625,13.8740711212158,"63507","63508","64026","7"
"113464",14649.74609375,17.1021480560303,"64027","64026","63508","7"
"113465",14649.306640625,19.2168369293213,"63509","64027","63508","7"
"113466",13265.9912109375,16.7652893066406,"63509","64028","64027","7"
"113467",10847.7919921875,14.1008777618408,"63509","63510","64028","7"
"113468",10849.1088867188,12.302939414978,"63510","64029","64028","7"
"113469",10853.0200195313,11.2484178543091,"63511","64029","63510","7"
"113470",11241.2529296875,10.5085439682007,"63511","64030","64029","7"
"113471",16602.400390625,10.2779083251953,"63511","64031","64030","7"
"114266",2704.603515625,10.1007642745972,"64457","63949","63950","5"
"114267",2541.90966796875,12.0507373809814,"64457","63950","64458","5"
"114268",2579.75439453125,13.7898826599121,"64458","63950","63951","5"
"114269",2284.77685546875,13.5841989517212,"64458","63951","64459","5"
"114270",1851.796875,12.136474609375,"63952","64459","63951","5"
"114271",1981.70703125,9.23982334136963,"64460","64459","63952","5"
"114272",6376.07470703125,9.29003238677979,"63963","63953","64461","3"
"114273",6375.28125,8.6884593963623,"64462","64461","63953","3"
"114274",6338.47412109375,8.63515949249268,"64462","63953","63954","3"
"114275",6770.9765625,8.33826923370361,"64462","63954","63964","3"
"114276",10080.9580078125,10.503776550293,"63958","63955","64463","3"
"114277",8077.51025390625,11.9583234786987,"64463","63955","63956","3"
"114278",9181.34326171875,12.2343425750732,"64464","64463","63956","3"
"114279",11376.5307617188,13.5272083282471,"64464","63956","64465","3"
"114280",11507.5239257813,13.5116653442383,"63956","63957","64465","3"
"114281",11128.3139648438,14.5895090103149,"64466","64465","63957","3"
"114282",10056.9624023438,15.2623386383057,"64466","63957","64467","3"
"114283",8510.40771484375,14.6078405380249,"63960","64467","63957","3"
"114284",11711.345703125,4.77977848052979,"63959","63958","64468","3"
"114285",18689.3188476563,6.96144390106201,"64468","63958","64469","3"
"114286",13889.1533203125,9.86376476287842,"63958","64463","64469","3"
"114287",7470.49755859375,15.4050378799438,"64470","64467","63960","3"
"114288",9674.40234375,13.664137840271,"64470","63960","63961","3"
"114289",8325.154296875,13.586820602417,"64470","63961","64471","3"
"114290",8276.978515625,11.6082258224487,"63961","63962","64471","3"
"114291",8274.84375,10.5726108551025,"64472","64471","63962","3"
"114292",6883.9111328125,8.36716175079346,"64472","63962","64473","3"
"114293",6885.4990234375,8.89862823486328,"63963","64473","63962","3"
"114294",6837.240234375,7.89936304092407,"64474","64473","63963","3"
"114295",6369.2109375,8.48425006866455,"64474","63963","64461","3"
"114296",5705.4697265625,8.08800888061523,"64462","63964","64475","3"
"114297",5783.0146484375,7.29552984237671,"64476","64475","63964","3"
"114298",6899.306640625,7.72680950164795,"63965","64476","63964","7"
"114299",6825.74609375,6.84395027160645,"63965","64477","64476","7"
"114300",6507.6650390625,7.74168157577515,"63965","63973","64477","7"
"114301",9958.71484375,9.53781986236572,"63965","63966","63973","7"
"114302",5366.7724609375,2.87853646278381,"64478","63975","63967","7"
"114303",5006.61376953125,3.01865887641907,"64478","63967","64479","7"
"114304",4220.48583984375,3.26248931884766,"64480","64479","63967","7"
"114305",5399.85498046875,2.87637877464294,"64480","63967","63968","7"
"114306",7765.4052734375,3.39413142204285,"64480","63968","64481","7"
"114307",10904.990234375,4.01311111450195,"64482","64481","63968","7"
"114308",6914.04736328125,4.49631977081299,"63969","64482","63968","7"
"114309",5742.6787109375,5.56054639816284,"64482","63969","63970","7"
"114310",7229.6142578125,6.54087924957275,"64482","63970","63971","7"
"114311",7552.482421875,7.73719358444214,"64482","63971","64483","7"
"114312",4463.935546875,8.25069236755371,"64483","63971","63972","7"
"114313",5632.31787109375,8.75625324249268,"64484","64483","63972","7"
"114314",6504.74267578125,6.7701244354248,"64477","63973","63974","7"
"114315",6514.365234375,4.77138328552246,"64485","64477","63974","7"
"114316",5398.9716796875,4.46303844451904,"64485","63974","64486","7"
"114317",4405.154296875,4.6718111038208,"63974","63975","64486","7"
"114318",4287.29296875,3.86945843696594,"64478","64486","63975","7"
"114319",18302.8159179688,4.53305435180664,"63977","63976","64487","7"
"114320",11665.9501953125,3.22596144676208,"63978","64487","63976","7"
"114321",17418.8715820313,4.68660688400269,"64488","63977","64487","7"
"114322",10710.8837890625,2.22396230697632,"63978","64489","64487","7"
"114323",10344.8828125,2.46721148490906,"63978","64490","64489","7"
"114324",10214.296875,3.77425098419189,"63978","63979","64490","7"
"114325",10424.0283203125,7.95899200439453,"64490","63979","64491","7"
"114326",10813.7280273438,10.2705097198486,"63980","64491","63979","7"
"114327",11206.3979492188,15.1130714416504,"63980","64492","64491","7"
"114328",11205.7885742188,15.0820064544678,"63980","64493","64492","7"
"114329",10357.0620117188,11.8901853561401,"63980","63981","64493","7"
"114330",8338.77099609375,10.2921028137207,"64494","64493","63981","7"
"114331",6405.64208984375,8.42887592315674,"63982","64494","63981","7"
"114332",5591.5625,7.0289454460144,"63982","63983","64494","7"
"114333",6098.478515625,6.63756036758423,"63983","64495","64494","7"
"114334",5152.85546875,4.99887466430664,"63984","64495","63983","7"
"114335",4097.52685546875,3.91911315917969,"63984","63985","64495","7"
"114336",7010.5078125,5.05664205551147,"64496","64495","63985","7"
"114337",6475.41943359375,3.07330775260925,"63986","64496","63985","7"
"114338",8294.2265625,4.14305257797241,"63986","63987","64496","7"
"114339",7765.83984375,8.18703556060791,"64496","63987","63988","7"
"114340",9556.10986328125,10.200873374939,"64497","64496","63988","7"
"114341",9542.3134765625,14.1443538665771,"64497","63988","64498","7"
"114342",9231.2578125,15.868185043335,"63989","64498","63988","7"
"114343",8123.5751953125,18.749979019165,"64499","64498","63989","7"
"114344",8302.318359375,21.2862815856934,"64499","63989","63990","7"
"114345",8822.119140625,23.182315826416,"64499","63990","64500","7"
"114346",10256.2172851563,25.5323657989502,"63991","64500","63990","7"
"114347",10865.8681640625,24.6328773498535,"64501","64500","63991","7"
"114348",10918.634765625,26.5919380187988,"64501","63991","64502","7"
"114349",11424.8359375,30.6041164398193,"63992","64502","63991","7"
"114350",9601.8193359375,32.1219635009766,"64503","64502","63992","7"
"114351",10400.6796875,35.1897201538086,"64503","63992","63993","7"
"114352",9475.265625,33.8119850158691,"64503","63993","64504","7"
"114353",11188.341796875,33.586742401123,"63993","63994","64504","7"
"114354",10436.6328125,29.4810428619385,"64505","64504","63994","7"
"114355",10139.2568359375,28.5611629486084,"64505","63994","64506","7"
"114356",10602.9951171875,28.7831172943115,"63995","64506","63994","7"
"114357",7768.6484375,25.3672103881836,"64507","64506","63995","7"
"114358",7242.93359375,21.9402751922607,"64507","63995","63996","7"
"114359",5793.013671875,18.7828598022461,"64507","63996","64508","7"
"114360",10322.4619140625,14.3831243515015,"63997","64508","63996","7"
"114361",10998.177734375,11.4626913070679,"64509","64508","63997","7"
"114362",12409.6674804688,6.94462823867798,"64509","63997","64510","7"
"114363",11001.8715820313,5.8182110786438,"63998","64510","63997","7"
"114364",10393.9672851563,3.85969352722168,"64511","64510","63998","7"
"114365",10404.3046875,6.86203241348267,"64511","63998","63999","7"
"114366",10529.01953125,7.17583227157593,"64511","63999","64512","7"
"114367",12460.373046875,8.9112434387207,"64512","63999","64000","7"
